Member,Order,SKU,Date,Description
M31966,7421474,15668381,2013-12-09,Other Vegetables
M31966,7421474,7689353,2013-12-09,Ground Coffee
M31966,7421474,15668688,2013-12-09,Root Vegetables
M31966,7421474,15668379,2013-12-09,Other Vegetables
M31966,7421474,15668468,2013-12-09,Beans
M31966,7421474,15668465,2013-12-09,Root Vegetables
M31966,7421474,15668451,2013-12-09,Brinjals
M31966,7480388,15669776,2013-07-31,Other Dals
M31966,7480388,15669969,2013-07-31,Cashews
M31966,7480388,15668688,2013-07-31,Root Vegetables
M31966,7480388,15669767,2013-07-31,Urad Dal
M31966,7480388,34986329,2013-07-31,Raw Rice
M31966,7480388,92435740,2013-07-31,Cooking Sauce
M31966,7480388,15668467,2013-07-31,Beans
M31966,7480388,15668378,2013-07-31,Other Vegetables
M31966,7497113,15668467,2013-10-08,Beans
M31966,7497113,34986328,2013-10-08,Toor Dal
M31966,7497113,15668594,2013-10-08,Exotic Vegetables
M31966,7497113,15669976,2013-10-08,Almonds
M31966,7497113,15669818,2013-10-08,Whole Spices
M31966,7497113,15669883,2013-10-08,Rice Flour
M31966,7497113,15669873,2013-10-08,Whole Spices
M31966,7497113,7689353,2013-10-08,Ground Coffee
M31966,7497113,15668494,2013-10-08,Exotic Vegetables
M31966,7497113,15668381,2013-10-08,Other Vegetables
M31966,7497113,15668688,2013-10-08,Root Vegetables
M31966,7497113,15669884,2013-10-08,Whole Spices
M31966,7497113,15668379,2013-10-08,Other Vegetables
M31966,7497113,15669869,2013-10-08,Moong Dal
M31966,7497113,15668451,2013-10-08,Brinjals
M31966,7497113,15669969,2013-10-08,Cashews
M31966,7506864,15669786,2013-06-07,Avalakki / Poha
M31966,7506864,7594451,2013-06-07,Cream Biscuits
M31966,7506864,15669883,2013-06-07,Rice Flour
M31966,7506864,15668378,2013-06-07,Other Vegetables
M31966,7506864,15668460,2013-06-07,Gourd & Cucumber
M31966,7506864,15668381,2013-06-07,Other Vegetables
M31966,7506864,15669771,2013-06-07,Maida
M31966,7506864,34987222,2013-06-07,Ice Creams & Desserts
M31966,7506864,15668467,2013-06-07,Beans
M31966,7506864,7623116,2013-06-07,Liquid Soaps & Bars
M31966,7506864,15668688,2013-06-07,Root Vegetables
M31966,7506864,15668451,2013-06-07,Brinjals
M31966,7526701,15669861,2013-07-19,Raw Peanuts
M31966,7526701,15668381,2013-07-19,Other Vegetables
M31966,7526701,15668688,2013-07-19,Root Vegetables
M31966,7526701,15668451,2013-07-19,Brinjals
M31966,7526701,15668379,2013-07-19,Other Vegetables
M31966,7526701,15669772,2013-07-19,Other Dals
M31966,7526701,15670270,2013-07-19,Other Dals
M31966,7526701,15669995,2013-07-19,Other Dals
M31966,7526701,15668468,2013-07-19,Beans
M31966,7526701,15668542,2013-07-19,Buns & Pavs
M31966,7526701,15669970,2013-07-19,Cashews
M31966,7526701,15669769,2013-07-19,Other Dals
M31966,7526701,15668460,2013-07-19,Gourd & Cucumber
M31966,7550292,15668468,2013-06-22,Beans
M31966,7550292,15668451,2013-06-22,Brinjals
M31966,7550292,15668379,2013-06-22,Other Vegetables
M31966,7556607,15668460,2013-06-27,Gourd & Cucumber
M31966,7556607,15668381,2013-06-27,Other Vegetables
M31966,7556607,15668688,2013-06-27,Root Vegetables
M31966,7556607,34987669,2013-06-27,Womens Deo
M31966,7563865,7689353,2013-01-07,Ground Coffee
M31966,7569869,15668381,2013-05-21,Other Vegetables
M31966,7569869,15668451,2013-05-21,Brinjals
M31966,7569869,15668379,2013-05-21,Other Vegetables
M31966,7569869,15668471,2013-05-21,Beans
M31966,7569869,15668688,2013-05-21,Root Vegetables
M31966,7569869,15669880,2013-05-21,Sooji & Rava
M31966,7569869,15669786,2013-05-21,Avalakki / Poha
M31966,7569869,7572313,2013-05-21,Namkeen
M31966,7587223,15669786,2013-03-06,Avalakki / Poha
M31966,7587223,15669835,2013-03-06,Raw Rice
M31966,7587223,7689353,2013-03-06,Ground Coffee
M31966,7590323,7596673,2013-05-06,Cream Biscuits
M31966,7590323,15669832,2013-05-06,Sugar
M31966,7590323,15668460,2013-05-06,Gourd & Cucumber
M31966,7590323,15668379,2013-05-06,Other Vegetables
M31966,7590323,15668457,2013-05-06,Brinjals
M31966,7590323,15668471,2013-05-06,Beans
M31966,7590323,15669764,2013-05-06,Besan
M31966,7590323,7689353,2013-05-06,Ground Coffee
M31966,7590323,15668381,2013-05-06,Other Vegetables
M31966,7590323,15668688,2013-05-06,Root Vegetables
M31966,7607146,15668451,2013-04-29,Brinjals
M31966,7607146,7580034,2013-04-29,Ice Creams & Desserts
M31966,7607146,15668465,2013-04-29,Root Vegetables
M31966,7607146,7580089,2013-04-29,Ice Creams & Desserts
M31966,7607146,15669818,2013-04-29,Whole Spices
M31966,7607146,15668381,2013-04-29,Other Vegetables
M31966,7607146,15668685,2013-04-29,Beans
M31966,7607146,7689353,2013-04-29,Ground Coffee
M31966,7613528,15669821,2013-05-05,Whole Spices
M31966,7613528,15668460,2013-05-05,Gourd & Cucumber
M31966,7613528,15668379,2013-05-05,Other Vegetables
M31966,7613528,15669823,2013-05-05,Whole Spices
M31966,7613528,15668688,2013-05-05,Root Vegetables
M31966,7613528,15668467,2013-05-05,Beans
M31966,7613528,34986129,2013-05-05,Whole Spices
M31966,7613528,7689353,2013-05-05,Ground Coffee
M31966,7613528,15668453,2013-05-05,Brinjals
M31966,7613528,7587688,2013-05-05,Organic Masalas & Spices
M31966,7613528,15668381,2013-05-05,Other Vegetables
M31966,7613528,15669832,2013-05-05,Sugar
M31966,7613528,15669760,2013-05-05,Whole Spices
M31966,7613528,7596673,2013-05-05,Cream Biscuits
M31966,7613528,15669969,2013-05-05,Cashews
M31966,7614872,7692617,2013-06-05,Shaving Blade & Razors
M31966,7614872,7621284,2013-06-05,Shaving Blade & Razors
M31966,7614872,15669825,2013-06-05,Boiled Rice
M31966,7625330,15668465,2013-05-13,Root Vegetables
M31966,7625330,15669767,2013-05-13,Urad Dal
M31966,7625330,15668378,2013-05-13,Other Vegetables
M31966,7625330,15668451,2013-05-13,Brinjals
M31966,7625330,15668688,2013-05-13,Root Vegetables
M31966,7625330,15668467,2013-05-13,Beans
M31966,7625330,15669835,2013-05-13,Raw Rice
M31966,7625330,15668381,2013-05-13,Other Vegetables
M31966,7625330,15669863,2013-05-13,Moong Dal
M31966,7636795,15668459,2013-03-27,Gourd & Cucumber
M31966,7636795,15668381,2013-03-27,Other Vegetables
M31966,7636795,15668451,2013-03-27,Brinjals
M31966,7636795,15668379,2013-03-27,Other Vegetables
M31966,7636795,15668689,2013-03-27,Root Vegetables
M31966,7644148,7625556,2013-03-04,Ground Coffee
M31966,7644148,15668467,2013-03-04,Beans
M31966,7644148,15668381,2013-03-04,Other Vegetables
M31966,7644148,15668379,2013-03-04,Other Vegetables
M31966,7644148,15668416,2013-03-04,Banana
M31966,7644148,15669880,2013-03-04,Sooji & Rava
M31966,7644148,15670144,2013-03-04,Organic F&V
M31966,7644148,15668689,2013-03-04,Root Vegetables
M31966,7644148,15668451,2013-03-04,Brinjals
M31966,7644148,15669835,2013-03-04,Raw Rice
M31966,7644148,7656353,2013-03-04,Health Drinks
M31966,7652249,15669873,2013-10-04,Whole Spices
M31966,7652249,15669880,2013-10-04,Sooji & Rava
M31966,7652249,15668465,2013-10-04,Root Vegetables
M31966,7652249,15669884,2013-10-04,Whole Spices
M31966,7652249,15668379,2013-10-04,Other Vegetables
M31966,7652249,15668459,2013-10-04,Gourd & Cucumber
M31966,7652249,15668689,2013-10-04,Root Vegetables
M31966,7652249,15668451,2013-10-04,Brinjals
M31966,7652249,15668381,2013-10-04,Other Vegetables
M31966,7655043,15668451,2013-04-13,Brinjals
M31966,7655043,15669767,2013-04-13,Urad Dal
M31966,7655043,7689353,2013-04-13,Ground Coffee
M31966,7655043,15669869,2013-04-13,Moong Dal
M31966,7655193,15669838,2013-04-13,Raw Rice
M31966,7658728,15668379,2013-04-17,Other Vegetables
M31966,7658728,15669827,2013-04-17,Toor Dal
M31966,7658728,15668689,2013-04-17,Root Vegetables
M31966,7658728,15670241,2013-04-17,Organic F&V
M31966,7658728,15669832,2013-04-17,Sugar
M31966,7658728,15668381,2013-04-17,Other Vegetables
M31966,7658728,15668451,2013-04-17,Brinjals
M31966,7658728,15668465,2013-04-17,Root Vegetables
M31966,7658728,15668470,2013-04-17,Beans
M31966,7658728,15669776,2013-04-17,Other Dals
M31966,7664101,15668465,2013-04-22,Root Vegetables
M31966,7664101,15668451,2013-04-22,Brinjals
M31966,7664101,15669814,2013-04-22,Jaggery
M31966,7664101,15669823,2013-04-22,Whole Spices
M31966,7664101,34986129,2013-04-22,Whole Spices
M31966,7664101,15668381,2013-04-22,Other Vegetables
M31966,7664101,15669760,2013-04-22,Whole Spices
M31966,7664101,15669880,2013-04-22,Sooji & Rava
M31966,7664101,15669821,2013-04-22,Whole Spices
M31966,7664101,15668379,2013-04-22,Other Vegetables
M31966,7664101,15668467,2013-04-22,Beans
M31966,7664101,15668688,2013-04-22,Root Vegetables
M31966,7669418,7625563,2013-02-23,Ground Coffee
M31966,7669418,7689353,2013-02-23,Ground Coffee
M31966,7669418,15668459,2013-02-23,Gourd & Cucumber
M31966,7669418,15668451,2013-02-23,Brinjals
M31966,7669418,15668379,2013-02-23,Other Vegetables
M31966,7669418,15668465,2013-02-23,Root Vegetables
M31966,7669418,15669991,2013-02-23,Whole Grains
M31966,7669418,15668457,2013-02-23,Brinjals
M31966,7677300,15668465,2013-03-03,Root Vegetables
M31966,7677300,15668379,2013-03-03,Other Vegetables
M31966,7677300,15668467,2013-03-03,Beans
M31966,7677300,15669880,2013-03-03,Sooji & Rava
M31966,7677300,15669869,2013-03-03,Moong Dal
M31966,7677300,15669776,2013-03-03,Other Dals
M31966,7677300,15669827,2013-03-03,Toor Dal
M31966,7677300,15668459,2013-03-03,Gourd & Cucumber
M31966,7677300,15668689,2013-03-03,Root Vegetables
M31966,7677300,15669789,2013-03-03,Boiled Rice
M31966,7677300,7580823,2013-03-03,Sunflower Oils
M31966,7677300,15668451,2013-03-03,Brinjals
M31966,7681378,15668467,2013-07-03,Beans
M31966,7681378,15669821,2013-07-03,Whole Spices
M31966,7681378,7628086,2013-07-03,Basmati Rice
M31966,7681378,15668379,2013-07-03,Other Vegetables
M31966,7681378,15668381,2013-07-03,Other Vegetables
M31966,7681378,15669838,2013-07-03,Raw Rice
M31966,7681378,15668451,2013-07-03,Brinjals
M31966,7688384,7548511,2013-03-14,Liquid Soaps & Bars
M31966,7688384,15668467,2013-03-14,Beans
M31966,7688384,15668378,2013-03-14,Other Vegetables
M31966,7688384,15668451,2013-03-14,Brinjals
M31966,7688384,15668688,2013-03-14,Root Vegetables
M31966,7688384,15668381,2013-03-14,Other Vegetables
M31966,7688384,15669804,2013-03-14,Cashews
M31966,7695727,15669825,2013-03-21,Boiled Rice
M31966,7695727,15669764,2013-03-21,Besan
M31966,7695727,15668689,2013-03-21,Root Vegetables
M31966,7695727,15669832,2013-03-21,Sugar
M31966,7695727,15668451,2013-03-21,Brinjals
M31966,7695727,7547224,2013-03-21,Home & Air Freshener
M31966,7695727,15669869,2013-03-21,Moong Dal
M31966,7695727,15669760,2013-03-21,Whole Spices
M31966,7695727,15668379,2013-03-21,Other Vegetables
M31966,7695727,15669778,2013-03-21,Other Dals
M31966,7695727,15668467,2013-03-21,Beans
M31966,7695727,15669786,2013-03-21,Avalakki / Poha
M31966,7695727,15669767,2013-03-21,Urad Dal
M31966,7695727,15669821,2013-03-21,Whole Spices
M31966,7695727,7587688,2013-03-21,Organic Masalas & Spices
M31966,7695727,15668381,2013-03-21,Other Vegetables
M31966,7695727,93233901,2013-03-21,Home & Air Freshener
M31966,7695727,15669781,2013-03-21,Rice Flour
M31966,7695727,15669776,2013-03-21,Other Dals
M31966,7695727,15669827,2013-03-21,Toor Dal
M31966,7695727,15669881,2013-03-21,Sooji & Rava
M31966,7695727,15669887,2013-03-21,Maida
M31966,7698758,15669861,2013-03-24,Raw Peanuts
M31966,7705589,7689353,2013-01-18,Ground Coffee
M31966,7705589,7580823,2013-01-18,Sunflower Oils
M31966,7705589,7625563,2013-01-18,Ground Coffee
M31966,7705589,15668478,2013-01-18,Banana
M31966,7705589,15668467,2013-01-18,Beans
M31966,7705589,15668451,2013-01-18,Brinjals
M31966,7705589,15670241,2013-01-18,Organic F&V
M31966,7705589,15669991,2013-01-18,Whole Grains
M31966,7705589,15668689,2013-01-18,Root Vegetables
M31966,7705589,15668381,2013-01-18,Other Vegetables
M31966,7705589,15668379,2013-01-18,Other Vegetables
M31966,7708894,15668689,2013-01-24,Root Vegetables
M31966,7708894,15669764,2013-01-24,Besan
M31966,7708894,15668459,2013-01-24,Gourd & Cucumber
M31966,7708894,15669775,2013-01-24,Sooji & Rava
M31966,7708894,15669771,2013-01-24,Maida
M31966,7708894,15668379,2013-01-24,Other Vegetables
M31966,7708894,15669880,2013-01-24,Sooji & Rava
M31966,7708894,15669825,2013-01-24,Boiled Rice
M31966,7711488,15669835,2013-01-26,Raw Rice
M31966,7715455,15669767,2013-01-30,Urad Dal
M31966,7715455,15668451,2013-01-30,Brinjals
M31966,7715455,15668689,2013-01-30,Root Vegetables
M31966,7715455,15669786,2013-01-30,Avalakki / Poha
M31966,7715455,15668465,2013-01-30,Root Vegetables
M31966,7715455,15668379,2013-01-30,Other Vegetables
M31966,7721731,15668459,2013-07-02,Gourd & Cucumber
M31966,7721731,15668467,2013-07-02,Beans
M31966,7721731,7689353,2013-07-02,Ground Coffee
M31966,7721731,15669780,2013-07-02,Sugar
M31966,7721731,15669991,2013-07-02,Whole Grains
M31966,7721731,7625563,2013-07-02,Ground Coffee
M31966,7721731,15668451,2013-07-02,Brinjals
M31966,7721731,15668379,2013-07-02,Other Vegetables
M31966,7726989,15668542,2013-02-13,Buns & Pavs
M31966,7726989,15668379,2013-02-13,Other Vegetables
M31966,7726989,15668689,2013-02-13,Root Vegetables
M31966,7726989,15668467,2013-02-13,Beans
M31966,7726989,15668381,2013-02-13,Other Vegetables
M31966,7726989,15668462,2013-02-13,Gourd & Cucumber
M31966,7726989,15669776,2013-02-13,Other Dals
M31966,7726989,15669778,2013-02-13,Other Dals
M31966,7727349,15669760,2013-02-14,Whole Spices
M31966,7727349,7580823,2013-02-14,Sunflower Oils
M31966,7727349,15669834,2013-02-14,Raw Rice
M31966,7727349,15669789,2013-02-14,Boiled Rice
M31966,7732070,15669832,2013-02-18,Sugar
M31966,7732070,15668471,2013-02-18,Beans
M31966,7732070,15668381,2013-02-18,Other Vegetables
M31966,7732070,15668467,2013-02-18,Beans
M31966,7732070,15669767,2013-02-18,Urad Dal
M31966,7732070,15668379,2013-02-18,Other Vegetables
M31966,7732070,15668689,2013-02-18,Root Vegetables
M31966,7732070,15669869,2013-02-18,Moong Dal
M31966,7732070,15670253,2013-02-18,Organic F&V
M31966,7736614,15668467,2012-06-12,Beans
M31966,7736614,15668379,2012-06-12,Other Vegetables
M31966,7736614,15668689,2012-06-12,Root Vegetables
M31966,7736614,15668452,2012-06-12,Brinjals
M31966,7736614,15669776,2012-06-12,Other Dals
M31966,7736614,15668381,2012-06-12,Other Vegetables
M31966,7736614,15669869,2012-06-12,Moong Dal
M31966,7736614,15669827,2012-06-12,Toor Dal
M31966,7736614,15669767,2012-06-12,Urad Dal
M31966,7742157,15669835,2012-11-12,Raw Rice
M31966,7742157,15668689,2012-11-12,Root Vegetables
M31966,7742157,15668451,2012-11-12,Brinjals
M31966,7742157,15668465,2012-11-12,Root Vegetables
M31966,7742157,15668478,2012-11-12,Banana
M31966,7742157,15670260,2012-11-12,Organic F&V
M31966,7742157,15668381,2012-11-12,Other Vegetables
M31966,7742157,15669789,2012-11-12,Boiled Rice
M31966,7742157,7628086,2012-11-12,Basmati Rice
M31966,7742157,15668467,2012-11-12,Beans
M31966,7742157,15668379,2012-11-12,Other Vegetables
M31966,7742157,7689353,2012-11-12,Ground Coffee
M31966,7742157,15668459,2012-11-12,Gourd & Cucumber
M31966,7744523,15669832,2012-12-16,Sugar
M31966,7744523,15669783,2012-12-16,Sooji & Rava
M31966,7744523,15668451,2012-12-16,Brinjals
M31966,7744523,15668457,2012-12-16,Brinjals
M31966,7744523,15669789,2012-12-16,Boiled Rice
M31966,7744523,15669786,2012-12-16,Avalakki / Poha
M31966,7747820,15668381,2012-12-21,Other Vegetables
M31966,7747820,15668379,2012-12-21,Other Vegetables
M31966,7747820,15669883,2012-12-21,Rice Flour
M31966,7747820,15668467,2012-12-21,Beans
M31966,7747820,15668451,2012-12-21,Brinjals
M31966,7749797,15669767,2012-12-25,Urad Dal
M31966,7749797,15668478,2012-12-25,Banana
M31966,7749797,15668459,2012-12-25,Gourd & Cucumber
M31966,7749797,15669883,2012-12-25,Rice Flour
M31966,7749797,15669821,2012-12-25,Whole Spices
M31966,7749797,15669776,2012-12-25,Other Dals
M31966,7749797,15668465,2012-12-25,Root Vegetables
M31966,7749797,15669863,2012-12-25,Moong Dal
M31966,7749797,15670107,2012-12-25,Other Vegetables
M31966,7749797,15668451,2012-12-25,Brinjals
M31966,7749797,15668378,2012-12-25,Other Vegetables
M31966,7749797,15668689,2012-12-25,Root Vegetables
M31966,7749797,15668467,2012-12-25,Beans
M31966,7752982,15669824,2012-12-30,Raw Rice
M31966,7752985,15668467,2012-12-30,Beans
M31966,7752985,15668459,2012-12-30,Gourd & Cucumber
M31966,7752985,7625566,2012-12-30,Ground Coffee
M31966,7752985,7625556,2012-12-30,Ground Coffee
M31966,7759618,15668467,2013-05-01,Beans
M31966,7759618,15668379,2013-05-01,Other Vegetables
M31966,7759618,15669824,2013-05-01,Raw Rice
M31966,7759618,15668451,2013-05-01,Brinjals
M31966,7759618,15668381,2013-05-01,Other Vegetables
M31966,7762307,15668467,2013-09-01,Beans
M31966,7762307,15669776,2013-09-01,Other Dals
M31966,7762307,15668689,2013-09-01,Root Vegetables
M31966,7762307,15669827,2013-09-01,Toor Dal
M31966,7762307,15669884,2013-09-01,Whole Spices
M31966,7762307,15668451,2013-09-01,Brinjals
M31966,7762307,15669823,2013-09-01,Whole Spices
M31966,7762307,15669869,2013-09-01,Moong Dal
M31966,7762307,15670260,2013-09-01,Organic F&V
M31966,7762307,15669814,2013-09-01,Jaggery
M31966,7762307,15669881,2013-09-01,Sooji & Rava
M31966,7762307,15669873,2013-09-01,Whole Spices
M31966,7762307,7621702,2013-09-01,"Glucose, Marie & Milk Biscuits"
M31966,7762307,15668478,2013-09-01,Banana
M31966,7762307,15668379,2013-09-01,Other Vegetables
M31966,7762307,15669821,2013-09-01,Whole Spices
M31966,7762307,15670163,2013-09-01,Organic F&V
M31966,7774983,7689353,2012-10-19,Ground Coffee
M31966,7774983,15668381,2012-10-19,Other Vegetables
M31966,7774983,15668465,2012-10-19,Root Vegetables
M31966,7774983,15668467,2012-10-19,Beans
M31966,7774983,15668452,2012-10-19,Brinjals
M31966,7774983,15669878,2012-10-19,Toor Dal
M31966,7774983,15669835,2012-10-19,Raw Rice
M31966,7774983,15669869,2012-10-19,Moong Dal
M31966,7781841,15668459,2012-03-11,Gourd & Cucumber
M31966,7781841,15668688,2012-03-11,Root Vegetables
M31966,7781841,15669764,2012-03-11,Besan
M31966,7781841,15669789,2012-03-11,Boiled Rice
M31966,7781841,7689353,2012-03-11,Ground Coffee
M31966,7781841,15669881,2012-03-11,Sooji & Rava
M31966,7781841,7571225,2012-03-11,Shaving Blade & Razors
M31966,7781841,15668451,2012-03-11,Brinjals
M31966,7781841,15669832,2012-03-11,Sugar
M31966,7781841,15668467,2012-03-11,Beans
M31966,7781841,15669883,2012-03-11,Rice Flour
M31966,7781841,15668378,2012-03-11,Other Vegetables
M31966,7785564,15668465,2012-09-11,Root Vegetables
M31966,7785564,15668685,2012-09-11,Beans
M31966,7785564,7689353,2012-09-11,Ground Coffee
M31966,7785564,15668467,2012-09-11,Beans
M31966,7785564,15668452,2012-09-11,Brinjals
M31966,7785564,15670157,2012-09-11,Organic F&V
M31966,7789527,93054084,2012-11-16,Home & Air Freshener
M31966,7789527,15668381,2012-11-16,Other Vegetables
M31966,7789527,15669789,2012-11-16,Boiled Rice
M31966,7789527,15668462,2012-11-16,Gourd & Cucumber
M31966,7789527,15669823,2012-11-16,Whole Spices
M31966,7789527,15668465,2012-11-16,Root Vegetables
M31966,7789527,15668459,2012-11-16,Gourd & Cucumber
M31966,7789527,15668379,2012-11-16,Other Vegetables
M31966,7789527,15668467,2012-11-16,Beans
M31966,7789527,15668451,2012-11-16,Brinjals
M31966,7789527,7580823,2012-11-16,Sunflower Oils
M31966,7789527,15668684,2012-11-16,Beans
M31966,7789527,15669861,2012-11-16,Raw Peanuts
M31966,7789527,15669817,2012-11-16,Whole Spices
M31966,7790652,15669884,2012-11-19,Whole Spices
M31966,7790652,15669783,2012-11-19,Sooji & Rava
M31966,7790652,15669873,2012-11-19,Whole Spices
M31966,7790652,7572430,2012-11-19,Cooking Paste
M31966,7793621,7578506,2012-11-22,Liquid Soaps & Bars
M31966,7793621,7580823,2012-11-22,Sunflower Oils
M31966,7793621,15668381,2012-11-22,Other Vegetables
M31966,7793621,15669869,2012-11-22,Moong Dal
M31966,7793621,7621579,2012-11-22,Diapers & Wipes
M31966,7797398,15668459,2012-11-28,Gourd & Cucumber
M31966,7797398,15670163,2012-11-28,Organic F&V
M31966,7797398,7625563,2012-11-28,Ground Coffee
M31966,7797398,7625556,2012-11-28,Ground Coffee
M31966,7797398,15668451,2012-11-28,Brinjals
M31966,7797398,15670254,2012-11-28,Organic F&V
M31966,7797398,15668379,2012-11-28,Other Vegetables
M31966,7797398,15670157,2012-11-28,Organic F&V
M31966,7797398,15670241,2012-11-28,Organic F&V
M31966,7797398,15668468,2012-11-28,Beans
M31966,7797398,15668689,2012-11-28,Root Vegetables
M31966,7797398,15669818,2012-11-28,Whole Spices
M31966,7797398,15670250,2012-11-28,Organic F&V
